INDEX,TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
4834,1437961076,602,PASSIVE,WAITING,NONE,ADVANCED,SONY,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,SONY,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28932;WAITING;NONE,0,28932;WAITING;NONE,0
4835,1437961078,602,PASSIVE,WAITING,NONE,ADVANCED,SONY,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,28936;WAITING;NONE,0,28936;WAITING;NONE,0
4836,1437961087,602,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,excuse me how does this canon and how much does how much does this canon cost,canon cost,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,that one is $2000 just the body,body,28948;WAITING;NONE,0,28948;WAITING;NONE,0
4837,1437961096,602,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,does it include a lens,lens,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no we don't have the lens in this shop,lens;shop,28955;WAITING;NONE,0,28955;WAITING;NONE,0
4838,1437961104,602,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,28979;WAITING;NONE,0,28979;WAITING;NONE,0
4839,1437961124,602,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what type of lenses does it take,lenses;type,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,I'm not sure about that we don't have any information about that,information,28982;WAITING;NONE,0,28982;WAITING;NONE,0
4840,1437961134,602,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,if you need anything else I'll be at the service center,service center,28991;WAITING;NONE,0,28991;WAITING;NONE,0
4841,1437961140,602,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,28995;WAITING;NONE,0,28995;WAITING;NONE,0
4842,1437961167,602,PASSIVE,WAITING,NONE,ADVANCED,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NIKON,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29024;WAITING;NONE,0,29024;WAITING;NONE,0
4843,1437961352,604,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29035;WAITING;NONE,0,29035;WAITING;NONE,0
4844,1437961356,604,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,yes how can I help you today,NO_KEYWORD,29041;WAITING;NONE,0,29041;WAITING;NONE,0
4845,1437961363,604,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,What is the resolution on this camera,camera;resolution,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,I'm sorry we don't have any information about the resolution,information;resolution,29046;WAITING;NONE,0,29046;WAITING;NONE,0
4846,1437961376,604,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what's sensor size,sensor size,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one has a full frame sensor,sensor;frame,29059;WAITING;NONE,0,29059;WAITING;NONE,0
4847,1437961395,604,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I would be interested in buying this does it come with any accessories,accessories,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no we only sell just the body,body,29081;WAITING;NONE,0,29081;WAITING;NONE,0
4848,1437961409,604,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,SONY,NONE,NONE,CANON,NONE,NO_KEYWORD,29106;WAITING;NONE,0,29106;WAITING;NONE,0
4849,1437961434,604,PASSIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,CANON,Thanks,Thanks,WAITING,NONE,SONY,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,29117;WAITING;NONE,0,29117;WAITING;NONE,0
4850,1437961467,605,PASSIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29128;WAITING;NONE,0,29128;WAITING;NONE,0
4851,1437961472,605,PASSIVE,WAITING,NONE,NOVICE,DOOR,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NONE,SERVICE_COUNTER,Hi I'm looking for a camera to teach myself photography with I was telling kind of easy to use that will serve a complicated enough for me to be a will to start understanding how to use a camera do you have a thing that fits that description,camera;Hi;kind;thing;photography;description,FACE_TO_FACE,NONE,NONE,NONE,SERVICE_COUNTER,NONE,NONE,SERVICE_COUNTER,We actually have a camera that has automatically but also you can control it manually are you interested,camera,29150;WAITING;NONE,0,29150;WAITING;NONE,0
4852,1437961505,605,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SERVICE_COUNTER,SERVICE_COUNTER,SONY,SONY,yes I'd like have a look,look,PRESENT_X,SONY,SERVICE_COUNTER,SONY,SONY,SERVICE_COUNTER,SONY,SONY,So the Sony camera it actually it has 9 different preset modes for different kind of settings but it's also come in manual control,different preset modes;Sony camera;different kind;manual control;settings,29171;WAITING;NONE,0,29171;WAITING;NONE,0
4853,1437961534,605,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,what kind of pictures would be best to take on the camera like nighttime or daytime or both,nighttime;kind;camera;pictures,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,"basically this camera is good for anything, for night time it has quite good iso, also if you're looking at shooting sports like human activities, it also has really good, really high autofocus",high autofocus;night time;human activities;good iso;camera;sports,29199;WAITING;NONE,0,29199;WAITING;NONE,0
4854,1437961562,605,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,ok thank you,ok thank,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,29226;WAITING;NONE,0,29226;WAITING;NONE,0
4855,1437961569,605,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,is it good to shoot images in nature of wildlife,images;nature;wildlife,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,Yes basically it has crop sensor which is wide enough to take sensory or landscape photos,crop sensor;landscape photos,29231;WAITING;NONE,0,29231;WAITING;NONE,0
4856,1437961584,605,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,if you think you,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,29250;WAITING;NONE,0,29250;WAITING;NONE,0
4857,1437961593,605,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,I will think about this thank you,thank,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,ok,ok,29254;WAITING;NONE,0,29254;WAITING;NONE,0
4858,1437961628,606,PASSIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29271;WAITING;NONE,0,29271;WAITING;NONE,0
4859,1437961643,606,PASSIVE,WAITING,NONE,NOVICE,CANON,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29284;WAITING;NONE,0,29284;WAITING;NONE,0
4860,1437961655,606,PASSIVE,WAITING,NONE,NOVICE,NIKON,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29299;WAITING;NONE,0,29299;WAITING;NONE,0
4861,1437961663,606,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,yes how can I help you today,NO_KEYWORD,29305;WAITING;NONE,0,29305;WAITING;NONE,0
4862,1437961669,606,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,but with this camera be good for beginners,camera;beginners,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no actually this camera only comes in manual settings so you have to set everything up so its not good for beginners,manual settings;camera;beginners,29312;WAITING;NONE,0,29312;WAITING;NONE,0
4863,1437961688,606,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,what cameras do you have help with that would be good for beginners,cameras;help;beginners,PRESENT_X,NIKON,NONE,NONE,CANON,CANON,NIKON,NIKON,"we have this nikon camera, this one is a point and shoot so you can just push this button ",nikon camera;button;point,29331;WAITING;NONE,0,29331;WAITING;NONE,0
4864,1437961702,606,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that's awesome. It is a good quality pictures,good quality pictures,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it does have high resolution,high resolution,29346;WAITING;NONE,0,29346;WAITING;NONE,0
4865,1437961713,606,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how much does it cost,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this one just cost  $68,cost,29353;WAITING;NONE,0,29353;WAITING;NONE,0
4866,1437961727,606,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you,NO_KEYWORD,WAITING,NONE,NIKON,SONY,SONY,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,29373;WAITING;NONE,0,29373;WAITING;NONE,0
4867,1437961743,606,PASSIVE,WAITING,NONE,NOVICE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,yes,NO_KEYWORD,29388;WAITING;NONE,0,29388;WAITING;NONE,0
4868,1437961752,606,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,is this the same type of camera,camera;type,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this one also comes in preset mode but it also gives you have the ability to adjust the settings manually,preset mode;settings;ability,29393;WAITING;NONE,0,29393;WAITING;NONE,0
4869,1437961764,606,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,okay so how is this one cost,cost,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,This one costs 550 dollars,dollars,29406;WAITING;NONE,0,29406;WAITING;NONE,0
4870,1437961776,606,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,ok,ok,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,29417;WAITING;NONE,0,29417;WAITING;NONE,0
4871,1437961779,606,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,sorry,NO_KEYWORD,29419;WAITING;NONE,0,29419;WAITING;NONE,0
4872,1437962826,607,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,MIDDLE,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29435;WAITING;NONE,0,29435;WAITING;NONE,0
4873,1437962833,607,PASSIVE,FACE_TO_FACE,NONE,ADVANCED,MIDDLE,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,I'm looking for a camera with very high iso and a good consensus you have a camera like that,good consensus;camera;high iso,PRESENT_X,CANON,NONE,NONE,SERVICE_COUNTER,SERVICE_COUNTER,CANON,CANON,"Yes we actually do have this camera, this one has up to 6400 iso and also it is a full frame camera",camera;frame;iso,29450;WAITING;NONE,0,29450;WAITING;NONE,0
4874,1437962859,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok cool prices,prices,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,just the body it cost $2000,body,29471;WAITING;NONE,0,29471;WAITING;NONE,0
4875,1437962869,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,and is that just a buddy,buddy,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes we only have just the body in this shop,body;shop,29479;WAITING;NONE,0,29479;WAITING;NONE,0
4876,1437962879,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,29496;WAITING;NONE,0,29496;WAITING;NONE,0
4877,1437962890,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,do you have any reviews,reviews,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no we don't have any kind of information,kind;information,29500;WAITING;NONE,0,29500;WAITING;NONE,0
4878,1437962898,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,29513;WAITING;NONE,0,29513;WAITING;NONE,0
4879,1437962907,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what manual settings to the house,manual settings;house,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,"you can control everything from the exposure, the shutter speed, the aperture and focus everything",shutter speed;aperture;exposure,29517;WAITING;NONE,0,29517;WAITING;NONE,0
4880,1437962921,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,29534;WAITING;NONE,0,29534;WAITING;NONE,0
4881,1437962928,607,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thanks for dropping by,thanks,29536;WAITING;NONE,0,29536;WAITING;NONE,0
4882,1437962961,608,PASSIVE,WAITING,NONE,NOVICE,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29549;WAITING;NONE,0,29549;WAITING;NONE,0
4883,1437962972,608,PASSIVE,WAITING,NONE,NOVICE,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29562;WAITING;NONE,0,29562;WAITING;NONE,0
4884,1437962985,608,PASSIVE,FACE_TO_FACE,NONE,NOVICE,NIKON,CANON,CANON,NONE,NONE,SERVICE_COUNTER,Do you have a camera this good at taking naked pictures of animals and stuff,naked pictures;camera;animals;stuff,PRESENT_X,CANON,NONE,NONE,SERVICE_COUNTER,SERVICE_COUNTER,CANON,CANON,"I can show you this DSLR camera, basically it's a full frame camera so it's really good for landscape pictures",DSLR camera;frame camera;landscape pictures,29576;WAITING;NONE,0,29576;WAITING;NONE,0
4885,1437963000,608,PASSIVE,PRESENT_X,CANON,NOVICE,SERVICE_COUNTER,CANON,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,29584;WAITING;NONE,0,29584;WAITING;NONE,0
4886,1437963004,608,PASSIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I'm kind of a big in this is going to seem to easy to use,NO_KEYWORD,PRESENT_X,SONY,CANON,SONY,SONY,CANON,SONY,SONY,"yes we also have the sony camera, Although this one doesn't have a full frame camera it has a preset mode but if you're looking at learning photography then you can have also manual control",sony camera;preset mode;frame;camera;photography;control,29592;WAITING;NONE,0,29592;WAITING;NONE,0
4887,1437963033,608,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,how much does it cost in cost,cost,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this one cost $550,cost,29620;WAITING;NONE,0,29620;WAITING;NONE,0
4888,1437963041,608,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,Viki,Viki,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,29639;WAITING;NONE,0,29639;WAITING;NONE,0
4889,1437963056,608,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,So can it take pictures of moving animals and stuff by quite ,pictures;animals;stuff,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,This one has really high focus points it has 179 autofocus points so it's really good at taking moving objects pictures,high focus points;autofocus points;objects pictures,29647;WAITING;NONE,0,29647;WAITING;NONE,0
4890,1437963081,608,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,thank you,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,29669;WAITING;NONE,0,29669;WAITING;NONE,0
4891,1437963086,608,PASSIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,thank you,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,no worries,worries,29672;WAITING;NONE,0,29672;WAITING;NONE,0
4892,1437963227,610,PASSIVE,WAITING,NONE,NOVICE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29688;WAITING;NONE,0,29688;WAITING;NONE,0
4893,1437963229,610,PASSIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29693;WAITING;NONE,0,29693;WAITING;NONE,0
4894,1437963237,610,PASSIVE,FACE_TO_FACE,NONE,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,hey I'm looking for like a lightweight camera to take to me traveling from you got something you'd recommend,lightweight camera,PRESENT_X,NIKON,NONE,NONE,SERVICE_COUNTER,SERVICE_COUNTER,NIKON,NIKON,We we do have this nikon camera which is pretty light it's just a bit over 100 grams and it's really easy to use,nikon camera;grams;bit,29707;WAITING;NONE,0,29707;WAITING;NONE,0
4895,1437963264,610,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Oh what kind of resolution to the house hun,house hun;kind;resolution,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,"it has really high resolution, this one has 20.1 megapixels, basically really high resolution",high resolution;megapixels,29730;WAITING;NONE,0,29730;WAITING;NONE,0
4896,1437963285,610,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,29754;WAITING;NONE,0,29754;WAITING;NONE,0
4897,1437963294,610,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,"I'm going to be quite hot climate, is it good is the system going to be able to cope with that",climate,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,I am not sure about that we don't have any information about that,information,29763;WAITING;NONE,0,29763;WAITING;NONE,0
4898,1437963308,610,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,ok thank you,ok thank,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,NONE,NO_KEYWORD,29778;WAITING;NONE,0,29778;WAITING;NONE,0
4899,1437963318,610,PASSIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you very much,NO_KEYWORD,PRESENT_X,NIKON,NIKON,SONY,SONY,NONE,NONE,NIKON,NONE,NO_KEYWORD,29781;WAITING;NONE,0,29781;WAITING;NONE,0
4900,1437963322,610,PASSIVE,WAITING,NONE,NOVICE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,29782;WAITING;NONE,0,29782;WAITING;NONE,0
4901,1437963347,611,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29796;WAITING;NONE,0,29796;WAITING;NONE,0
4902,1437963358,611,PASSIVE,WAITING,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,excuse me,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,is there anything i can help you with,NO_KEYWORD,29806;WAITING;NONE,0,29806;WAITING;NONE,0
4903,1437963364,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,does this come with any accessories,accessories,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,no we only have the body in the shop,body;shop,29811;WAITING;NONE,0,29811;WAITING;NONE,0
4904,1437963372,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok,ok,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,29819;WAITING;NONE,0,29819;WAITING;NONE,0
4905,1437963376,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what is the sensor size like,sensor size,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this one is actually a full frame camera,frame;camera,29821;WAITING;NONE,0,29821;WAITING;NONE,0
4906,1437963381,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,29832;WAITING;NONE,0,29832;WAITING;NONE,0
4907,1437963389,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,how much is it for the body,body,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's $2000,NO_KEYWORD,29834;WAITING;NONE,0,29834;WAITING;NONE,0
4908,1437963400,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what is the weight of the camera,camera;weight,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,for the body weights 950 grams,body weights;grams,29845;WAITING;NONE,0,29845;WAITING;NONE,0
4909,1437963415,611,PASSIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ok thank you,ok thank,PRESENT_X,CANON,NONE,NONE,SONY,NONE,NONE,CANON,NONE,NO_KEYWORD,29873;WAITING;NONE,0,29873;WAITING;NONE,0
4910,1437963439,611,PASSIVE,PRESENT_X,NIKON,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,CANON,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,29888;WAITING;NONE,0,29888;WAITING;NONE,0
4911,1437963451,611,PASSIVE,WAITING,NONE,ADVANCED,NIKON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,WAITING,NONE,NIKON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,29894;WAITING;NONE,0,29894;WAITING;NONE,0
4912,1437963482,612,PASSIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,29909;WAITING;NONE,0,29909;WAITING;NONE,0
